,LINEOUT AVG,LINEOUT STD
63,27799.194067646833,483.8119683686061
64,27662.04257571521,482.11791145131696
65,27632.102072829664,471.0298563295144
66,27593.50621028726,458.6834544977386
67,27560.493769711247,467.0980061423699
68,27378.38724119583,444.09105074814687
69,27394.025798291335,487.02189932078954
70,27259.250911556777,440.32404273498025
71,27130.598238621893,509.2391711484373
72,27123.3148680527,486.8924432737339
73,27016.917661760195,480.5884378356454
74,27026.179630415667,487.2930661199898
75,26934.5026172104,474.12113746560806
76,26751.853896224635,461.94008939513003
77,26772.200552851016,445.1528320756904
78,26664.058119877274,460.7031438172905
79,26700.739664445024,478.2879434082481
80,26556.063152298386,469.63328987596117
81,26493.902368742372,464.20678753401955
82,26366.48604766935,455.5353631384847
83,26245.102912036222,463.7150974182399
84,26166.577498270817,444.33695345904476
85,26233.33890911406,453.6596950618419
86,26108.708649322987,449.2587553409445
87,25970.39282716427,477.33537970274165
88,26091.922073973812,463.1214926211984
89,25841.88780310781,464.8552945471014
90,25822.469422896746,444.7333522498527
91,25765.65865711294,447.88859414115603
92,25788.5336248834,504.04521863893655
93,25635.178522857557,491.00034382291346
94,25565.730446979316,445.2744913527497
95,25471.699475854562,474.0237095644369
96,25413.316344567585,455.0911036916092
97,25289.794209910906,447.67826280361584
98,25254.96577491564,441.7743167300244
99,25134.806807526453,435.7527919110101
100,25097.43325657474,445.7044223116077
101,24956.83675638485,442.8271334873227
102,24897.192831468998,455.85195475144764
103,24903.90869543034,440.37202567097603
104,24718.987891365854,434.29671716661284
105,24751.935160154917,428.1914724987678
106,24750.719642725755,442.553379626969
107,24737.67904194144,458.04176926469876
108,24564.738316324216,461.235247966378
109,24458.851408116232,426.98306345782817
110,24544.275055230908,489.2434934372749
111,24354.078135076477,413.7228899085314
112,24336.937786139315,433.5317132701765
113,24292.16912795504,463.2872868703491
114,24155.315270300795,458.83915136527673
115,24088.217379510676,437.82901373862126
116,24067.75529596619,451.34963472892207
117,24014.839634736483,436.4627226194109
118,23864.39287772638,440.16883001471246
119,23796.545273603602,443.2171292549352
120,23704.561328980028,441.0047912768033
121,23840.6130567478,446.0287512814016
122,23618.364643692254,445.2385716836669
123,23541.123131178036,433.94730278723716
124,23541.58985904911,444.3701014286326
125,23405.853839373893,440.8632423836652
126,23403.240856682893,450.5833555567726
127,23245.656373951864,426.870765160358
128,23241.528923937392,413.51087968769525
129,23096.15865215416,428.44222515266864
130,22992.53638119476,424.1876804746761
131,23035.92265575724,426.8019519584068
132,22968.32680392057,435.727958850698
133,22871.8397356425,413.0814252821963
134,22925.726237420586,425.146796898945
135,22735.48791697775,413.3257535110808
136,22696.929610151186,427.6758508670002
137,22565.42109289877,437.6429140826918
138,22383.91772195901,421.69532007268526
139,22401.415007417643,430.2750596873783
140,22363.543922428915,415.5400272594818
141,22264.04420207322,424.20811671378954
142,22236.226688285515,410.2489688693424
143,22136.65735299101,406.3969592295319
144,22054.40451754043,429.2559740468727
145,21968.72866848492,423.3311095649845
146,22018.623079122415,438.25609010971505
147,22013.854229390356,424.76166753753023
148,21810.57846166261,418.77637923139787
149,21806.47733311578,425.43015640420845
150,21688.72289741932,417.08400193422796
151,21661.834764086903,408.9777089946864
152,21659.231454464327,437.99600329378836
153,21471.70067759197,402.28718993416817
154,21468.948999140517,390.71405375494305
155,21409.57500088794,399.65413080556164
156,21330.319668814056,419.6052739082621
157,21172.649895605948,436.8000244902764
158,21174.22438418929,422.9547156815181
159,21034.682768010985,400.313781732728
160,20989.742266021884,399.20547153384274
161,20869.67793607491,407.5956618182583
162,20727.399678412785,415.84444292812094
163,20661.623859757237,397.74168263498296
164,20501.528120394294,407.80698668564736
165,20310.02662852905,391.3982979205744
166,20238.217347006517,395.950153870436
167,20123.35884513286,392.23634701964113
168,19867.77869013199,402.1458400137724
169,19841.415689688678,419.31195203594564
170,19677.472303871746,386.99240501318695
171,19557.64253207984,370.8497720746482
172,19518.22810669304,385.837285785041
173,19206.8900876379,393.63598502093924
174,18967.703195830367,373.67651912109505
175,18818.938881442722,396.60878343836475
176,18851.932601142642,379.81517636211703
177,18798.041293458093,382.8413989484627
178,18800.491009706187,398.6827189289667
179,18780.791979464633,364.873209282435
180,18737.02301846162,384.6017578718362
181,18754.179386278083,373.74593045332034
182,18751.64366449576,389.8218429985311
183,18787.869787337713,379.89561254933346
184,18667.063561036433,394.88094470413427
185,18662.042221902324,379.7284581982808
186,18606.613623513225,367.8941713963641
187,18699.91803367749,409.49927348873354
188,18605.23942825756,402.98081938077735
189,18670.882759234868,397.1230915472827
190,18673.40684386564,380.42694300770563
191,18659.01000747542,367.9779671020815
192,18603.205858055153,369.96446059790105
193,18716.790469350355,378.75629965831814
194,18686.223291835366,402.98429771020915
195,18683.972662369113,385.3170125557675
196,18738.64554427464,380.8146886656867
197,18677.551607122114,374.3618972479875
198,18713.12183153765,389.328818152937
199,18767.86826156766,404.19414577470087
200,18698.692752779432,400.42799629846684
201,18693.47447952765,388.1298886915233
202,18594.932704057668,392.412566589038
203,18580.7868126061,402.64865367476546
204,18592.059476034592,408.83522890786554
205,18625.24665502827,379.4416691431291
206,18523.258137144403,380.211210547851
207,18561.73776984928,410.8593297901482
208,18417.756298874454,366.6233165018624
209,18452.898056913124,389.1338010455697
210,18204.634562164134,360.74831503795093
211,18329.456377889645,391.85641649395416
212,18345.117443438216,406.0371486896452
213,18216.954481353256,371.6342572535749
214,18181.05352050186,374.23179262742025
215,18188.361824559277,381.7773074507967
216,18030.67858893593,375.0555410214289
217,18109.675672432833,381.17985864483927
218,18098.37316347157,380.85972596336853
219,18016.342844737406,372.57941633083965
220,17914.831184371462,391.1967229474794
221,17894.353236915642,379.17741129082367
222,17811.391256847393,363.0824621831253
223,17820.0746358828,364.5266505010937
224,17743.489190142205,376.1093170619775
225,17815.472790045867,392.7379274702629
226,17689.430672583658,393.16100223328993
227,17712.400023358772,363.94748645719466
228,17588.47565980522,397.66333537716366
229,17620.32835756533,377.4965443281101
230,17521.093026868883,368.6609001464767
231,17493.04447983003,364.35211916220004
232,17478.53062010887,375.01195508873576
233,17422.59704191211,365.9239954891459
234,17331.738000428395,385.46434200326615
235,17323.58201364242,358.03189735070833
236,17282.540205287834,381.3134095334816
237,17240.273298450353,364.9455146528541
238,17169.520010673958,370.1757748859221
239,17177.58422547659,377.91263632589437
240,17057.97742070768,361.1912492023089
241,17024.226859529037,373.3964747129847
242,16938.382362071032,403.86249125153165
243,16945.09714689759,368.8263256698704
244,16881.463011028867,375.1622864515957
245,16802.642181947933,360.75838009736003
246,16798.092873417947,375.2359522138878
247,16755.559197028793,374.31678549576617
248,16732.925223816597,359.08832392738685
249,16688.71474581834,377.19873438915846
250,16658.671781892182,388.3688865301633
251,16585.791999171946,375.332711346329
252,16535.417721636764,371.8816185902197
253,16439.779561595013,370.20394955288566
254,16417.33150498892,359.79029272618715
255,16383.452949056276,352.1681451319568
256,16381.531733088754,389.11662040205357
257,16398.46213694533,368.114321790955
258,16256.227750413578,373.2127660591824
259,16214.858336075922,347.0263487358939
260,16142.222641813254,358.65837679448
261,16070.242573224821,352.04587027548246
262,16034.03525207593,364.85819078305747
263,16053.05263038836,355.6434701118624
264,16041.326207397307,349.29519140348367
265,16066.312682082136,365.72069979475816
266,15958.614121556688,356.7337902706799
267,15958.194142324952,353.86511262562954
268,15922.723273090594,353.09482199128354
269,15792.355921401739,359.5985714971244
270,15887.530790670684,366.9270730912145
271,15762.518956114694,347.6300065921375
272,15779.235059540872,362.7029788137034
273,15698.40092418599,345.68888438135565
274,15622.541460365814,355.74922690524255
275,15596.682698544008,386.96346494755795
276,15608.001856667941,353.97529049693526
277,15575.615915588682,348.7565734215956
278,15527.52882586134,359.8459601026787
279,15497.689825544692,352.9505744809794
280,15446.903721259894,357.07195477366366
281,15473.881660837593,366.5950588829744
282,15383.488251975317,353.17494778374396
283,15344.859685094116,327.3331283065502
284,15280.006954251467,362.03140165553407
285,15303.317877484393,358.55037215789133
286,15182.713314974051,342.2543704912564
287,15203.972288501593,335.30882859949935
288,15188.113590913359,366.9251115939518
289,15085.340341884608,369.9261535951033
290,15220.040717821135,353.73790419466354
291,15074.12928833313,359.8704515314072
292,15100.391256082647,365.1668233681986
293,14976.318397296616,351.99886190321837
294,15047.636289203785,359.4952725692651
295,14983.346992501423,358.9702779100897
296,14938.542906959972,364.8051809154502
297,14871.318600520299,340.7814309841558
298,14862.75133446153,348.44357377859245
299,14858.936454086699,350.7708510468143
300,14845.6281941031,345.83220330677096
301,14794.531232554233,327.43448409882456
302,14751.126688946053,361.49140396732764
303,14627.66334581878,332.4062187441326
304,14717.215403037286,350.4819282083364
305,14667.763669727372,357.8421038885901
306,14595.743347907539,353.31858841046585
307,14562.736497142214,330.13590672778935
308,14578.674376093259,340.9247756243098
309,14481.94743521752,340.55105551820066
310,14475.95956269085,339.9680765529607
311,14462.150814486293,331.86085846379484
312,14437.436518504292,353.7868564310384
313,14454.056355991883,335.2178358487992
314,14381.459748697083,336.5808404106884
315,14319.56159762348,348.1128368441146
316,14346.764900290393,348.50446318871843
317,14270.409188693753,341.96256422451455
318,14280.46233928225,341.2331731617304
319,14238.82007865935,351.10227962443645
320,14146.37865914535,344.81744930802165
321,14101.676799973497,330.6011908421438
322,14150.090350439408,367.8131207479853
323,14082.227802699661,337.81221526818155
324,14061.786902135787,365.7186424976645
325,14037.065364026093,336.0180630033637
326,13989.945397632404,347.6674060314398
327,14010.13379725868,340.8633644982148
328,13890.683382757163,349.98133126303463
329,13684.107822098467,356.38432673022004
330,13647.977341403159,338.3039668677636
331,13622.245826055538,339.3344842170162
332,13591.010243083449,324.69143778028575
333,13480.556835462232,345.33579057181913
334,13535.507093212047,334.86129486636014
335,13497.661950831929,335.4051063321355
336,13481.66175773163,337.5967113327878
337,13389.74035135602,362.7861745728873
338,13453.932124030416,348.6516761198709
339,13517.705727595227,340.9415604593056
340,13560.21944582022,348.3444247362349
341,13508.183439623943,334.9006279526426
342,13561.303663203365,346.37783672659026
343,13517.071807073033,333.69114654178765
344,13556.83493037549,335.02577065529493
345,13462.238417146282,339.61351495778
346,13402.05481892934,340.39289487786783
347,13430.924010389192,344.3506119346319
348,13447.965295879421,359.57096340332726
349,13396.260806066237,337.5309211048591
350,13404.529997701815,330.81547709724043
351,13306.829505343938,343.1592618349965
352,13339.471582284554,347.3329426474183
353,13264.462177466034,323.7942825434422
354,13245.19609057273,335.6815857809418
355,13261.271675578786,339.5518893999204
356,13185.517794620298,344.5170979074796
357,13085.880465001961,345.2214372787075
358,13109.418186639767,349.4547437039756
359,13097.309412649422,326.0720634163176
360,13056.694263727028,334.5205012980708
361,13072.803185541685,325.276068149465
362,13008.86876878591,336.5840500539073
363,12983.719830218404,334.20003524433184
364,12959.454923523912,318.43147535957667
365,12942.222844059566,319.518653846689
366,12990.3238435907,331.9072743988281
367,12897.456301187558,336.83677412731436
368,12883.55222343605,309.98844174324705
369,12891.64089229165,326.46725244843304
370,12785.565792100208,335.55203336023203
371,12834.436195689279,333.94925501856454
372,12776.099017254746,335.6126836366605
373,12782.344477222732,319.0339833039247
374,12733.409980005987,326.9980382875469
375,12746.729723335708,312.54707837571493
376,12754.125431927116,389.3925893470389
377,12632.892103772552,333.3207221801779
378,12669.534752900961,325.54203879263434
379,12691.839275482842,325.17729635788083
380,12609.570924617437,319.293084177507
381,12599.257391963478,312.9579519072364
382,12535.343996224245,308.6908007516913
383,12528.017216484235,329.4227503217393
384,12493.641849013797,323.6321653164866
385,12532.166779866957,311.2673027951929
386,12491.820912294805,325.51892450879285
387,12492.36521354744,336.505513622039
388,12394.162144735215,330.39168166728865
389,12406.205472600917,321.7432413192687
390,12354.741271273268,340.11243096828224
391,12356.456610649608,287.37998962354953
392,12371.841129801865,324.31297111109564
393,12342.478771952974,335.2528230620824
394,12367.52738670281,309.6350862901016
395,12256.633957831602,326.2987651651664
396,12247.971780672144,329.7375200336829
397,12080.919516951097,335.0279442668316
398,10026.385960367314,325.14587324684356
399,6772.000926347461,254.75119543072412
