,LINEOUT AVG,LINEOUT STD
131,17723.028097690134,375.6185769473251
132,17782.72449862771,387.98188469515856
133,17878.885678496245,368.33456762613537
134,17881.314989822047,391.3256406237067
135,17914.21313460433,366.0694427558772
136,18128.368271695203,376.47273000018447
137,18114.8001063758,391.92647564031336
138,18270.640054653377,370.13774937981714
139,18287.664254897434,371.8006393960934
140,18320.88593100961,381.5919816392022
141,18412.483178427825,378.928570096215
142,18471.81821117168,405.67698293684947
143,18512.826420763748,367.8985123205498
144,18644.887241192242,346.4908556212481
145,18602.176289415092,378.5448782061714
146,18717.237582605976,394.9243073841506
147,18819.60632269278,376.4969710086887
148,18893.78626272561,378.15285775666206
149,18890.977188885598,392.56432861293945
150,18995.996947840005,368.85352105561464
151,19126.606452224452,443.96365654143176
152,18921.54997093964,380.8684190372972
153,18943.562093798922,385.81835402712824
154,18970.336454612734,406.1533244027689
155,18863.680837779975,357.88289910938533
156,18821.31856081255,382.1427903149185
157,18825.682755145906,374.90346650020814
158,18846.440376829352,386.21257162327186
159,18934.164116391727,376.35439450734196
160,19005.718951557577,373.34864424975393
161,19190.221433954026,381.986310307726
162,19396.6888122057,394.50100422866376
163,19577.12637604755,381.47386513580705
164,19629.21678366304,396.782885580541
165,19747.19588001901,383.4078468379232
166,19932.314893168746,381.2481466946066
167,20113.59860314655,400.0929893056794
168,20227.79903918105,379.66816519805116
169,20314.83979100378,377.3995935880011
170,20324.404755732634,408.4256032141587
171,20414.94806358784,421.3462724759419
172,20483.76577453085,402.4823110577674
173,20589.669316878884,436.8160750805176
174,20623.461155824185,407.7461489396416
175,20641.01781177283,387.14562321788975
176,20733.012303992262,391.81544139159513
177,20782.62507703723,404.59480207547443
178,20855.884073831945,388.996747815446
179,21011.488112744682,400.3670738184734
180,21017.251983743765,416.3768712505926
181,21113.518193407177,419.1361387451927
182,21318.840129157474,396.4144438894374
183,21286.432874483773,383.98053102771985
184,21383.511416723206,406.9560761015453
185,21432.67516020214,381.61291464829384
186,21467.21925314585,396.11624425008665
187,21595.760471621506,398.8616340719715
188,21716.302319848717,394.8783800558346
189,21748.601393559937,403.62765424996667
190,21822.091881610206,404.8114245630201
191,22021.334016157376,415.4516419183207
192,21997.957881016813,421.7341715243986
193,22145.04808240156,409.95120875300995
194,22228.196956067964,422.0620768577413
195,22189.620419351322,410.41436457140287
196,22406.49004108973,415.78520054766835
197,22510.982758241244,415.585886752306
198,22534.623880311832,418.7463401268065
199,22655.98468434555,403.64684373725174
200,22783.172105175614,449.8079669075913
201,22827.876475453377,425.57963785544524
202,22807.052410166583,412.9512585608804
203,22931.84818812872,407.5689630447956
204,23197.709682030767,409.1697041711464
205,23172.002407808934,407.01048541500626
206,23208.305964537296,412.87807817516443
207,23314.578699114867,406.81760450392056
208,23410.704610126162,399.102669354356
209,23531.54247553035,434.50517935537016
210,23511.882500491563,418.11957673735003
211,23599.58662089931,418.39125888983085
212,23668.332363741843,411.5139781995828
213,23847.874749649764,420.25097569269434
214,23926.967566779884,416.099554439585
215,23952.010677799597,433.6897496864147
216,24007.45991800522,435.4796143707511
217,24119.266712577617,424.22694493035425
218,24277.74067420379,431.2010618491352
219,24356.604223865146,435.02661645025125
220,24294.038516198965,444.06499708715825
221,24397.748979633736,434.18796234753955
222,24474.45416380383,419.8582293632388
223,24751.023791679785,493.20359582271334
224,24562.9992729637,455.9495363830159
225,24734.873792774077,426.99331600163373
226,24839.82034609366,431.0228462527672
227,25037.342995968476,456.1983273883189
228,25064.420287324767,424.6275230418311
229,25093.185407574423,416.32945000789744
230,25152.863272916726,411.1529425707856
231,25206.19733815704,443.5920315462792
232,25307.983360647027,439.3842054390605
233,25396.540318646745,431.48021633331894
234,25468.234079130725,443.97471350646595
235,25574.361509334496,421.66954878718167
236,25638.266900853967,439.7054900192714
237,25680.629094151245,431.1249293722715
238,25757.528199589,436.30391569408994
239,25878.65582762691,450.836969605676
240,25881.557779688617,437.39846031961497
241,26008.143424829734,447.11501819294034
242,26053.28547041324,461.3368096582049
243,26213.51473363721,448.9226630324563
244,26177.229464114687,437.00182808684565
245,26330.249948510827,432.26953462972074
246,26299.866731435468,454.993085080973
247,26373.11443950787,437.94047988697065
248,26526.55432096518,438.3904290728367
249,26605.934151495236,420.9466482800431
250,26579.03493922523,436.2645235064254
251,26683.281220186112,475.49582365618113
252,26370.68367454873,457.61989058813236
253,26407.155834041027,437.2861771908089
254,26136.12337828496,459.57854540233456
255,25881.261237281808,442.9381003409413
256,25803.361948048285,443.742727544623
257,25945.908886593217,434.25243489447774
258,26001.81853214703,569.8605975843426
259,26048.481335416145,449.19530859044727
260,26205.917133040035,443.15234449187005
261,26483.58516838585,457.16315860455654
262,26961.543080638912,453.2225899439805
263,27849.149119713977,479.11099303053794
264,27882.649437913806,488.34452308672763
265,27778.92275934063,451.4035431848376
266,27942.519670084577,449.9389689294702
267,28011.39770523146,429.49327704335894
268,28120.066163685922,464.03620797549706
269,28172.653988672744,474.79903702981017
270,28254.319801024947,474.4235080586392
271,28325.19076549878,463.07696424636714
272,28370.592890598506,452.8329092515581
273,28339.7504251204,457.66739325722386
274,28688.491252606913,463.81975736923584
275,28603.553581300348,477.91464392001245
276,28694.885894657433,480.8269735921983
277,28865.64346194562,463.40412968596087
278,28869.413688639608,474.68978934928134
279,28966.120498109995,469.87567299462705
280,29051.46093719988,463.7964247318642
281,29280.665585881587,483.36936001135234
282,29292.29541319522,474.19665196967736
283,29408.117107670296,464.12010677991947
284,29478.772371293428,446.1476349240224
285,29596.57439408789,474.7511818498233
286,29714.874422463945,468.39272547153627
287,29528.130684832096,460.3101533343307
288,29740.990231422456,462.0144192987904
289,29847.55572917698,495.8254171702902
290,29921.86968416776,457.5683065909368
291,29959.573225181943,475.41386861121197
292,29821.98536863242,476.5770965798928
293,29792.35913983951,465.6423100151275
294,29832.13050707173,478.68771284923986
295,29800.99193485171,455.7845331728423
296,29693.36407217784,488.25183177920485
297,29849.602083902424,454.30437377601294
298,29574.533744805765,473.9327720988655
299,28349.74550471976,472.31508487736176
