,LINEOUT AVG,LINEOUT STD
177,18205.40109203977,378.85709953566504
178,18226.48954768174,360.1090696461481
179,18184.700019993757,352.92212771243123
180,18222.25780680776,379.6732507152246
181,18279.861050779455,367.5603636881268
182,18190.588930426104,375.48633853319336
183,18229.742759207278,389.298999392511
184,18120.286405616713,377.18181523903314
185,18129.14172164392,397.7764027023711
186,18071.0805189857,361.80115147612054
187,18237.84212407697,386.407106738337
188,18113.134802049004,394.3308279397967
189,18101.893869453244,363.4258045953762
190,18112.76181667615,363.3924812209932
191,18102.111335052075,372.64882993450664
192,18090.92557378351,385.2129840995785
193,18233.53361953481,389.8235047779683
194,18259.01420095842,368.6106744031274
195,18168.401194661383,358.9380906562265
196,18261.965047183843,386.0565842809031
197,18189.709339419227,359.8925185860088
198,18212.65841525699,357.0713715186664
199,18188.11837340863,388.2931078198329
200,18202.279770912202,380.11262754917647
201,18114.92599821139,389.65955920013283
202,18144.406422977383,354.89831717387744
203,18049.547601541613,370.46347758797555
204,18111.909866092425,373.9927916562264
205,18057.688137764144,367.8938675568787
206,18064.495325444903,404.47851170968784
207,18006.61372557418,384.7907188346061
208,17923.892118697677,381.5361157353058
209,17891.569964708637,386.1715238747488
210,17789.042963885637,353.5848153976674
211,17867.9611878468,355.1456291102426
212,17784.784554045422,372.0356741627177
213,17749.301015395078,373.3274149481216
214,17688.32655924307,354.48927129476294
215,17698.149229421662,378.3862546577779
216,17607.19572388725,371.4841751972219
217,17615.090481132942,366.76084709097387
218,17583.433528511483,359.51572133833633
219,17498.306808940433,374.22050243256507
220,17454.031803644164,352.4533890823845
221,17379.025847736655,378.1136744991732
222,17407.59863583744,362.67072409022927
223,17318.058007111194,366.3375352458125
224,17342.082200784113,365.8745868859444
225,17287.716512093422,375.11426512323635
226,17243.453767327504,346.0354625650289
227,17187.322911211453,379.1718875717334
228,17101.371483384795,363.84580277096205
229,17099.984602659897,343.4361896444081
230,16990.90449248018,357.0340977016002
231,16968.19721645191,351.20426827802197
232,17021.472504875426,356.7229652609429
233,16904.600423190932,357.0601361176105
234,16865.449773968965,384.0362026972664
235,16860.167409933834,354.656921516053
236,16866.88342403222,361.5865346885529
237,16720.995169456033,366.75325339181114
238,16730.11501134217,354.56410307105926
239,16679.695188838603,370.8829360967672
240,16614.016937560955,375.1544334217232
241,16608.576190819796,362.5321626375841
242,16510.288057048092,360.1553185859715
243,16508.87920729188,366.6249521540747
244,16502.795891954444,353.5637135340334
245,16329.695391645802,381.78172450987694
246,16364.531467694685,378.85509476443764
247,16338.551960115157,366.46065865758567
248,16312.508663359153,374.53574695614617
249,16225.889892713056,361.767836071299
250,16189.148730921386,352.5285040433554
251,16132.088084964278,336.63524444722776
252,16111.923637765081,362.93075401071627
253,16066.834720151463,383.35471826457825
254,16019.457161605114,354.1023550602216
255,15949.950173764764,352.04441043014225
256,15916.440270079474,365.42271797050444
257,15898.656497746268,360.89574712896047
